asv,tier,gpu_n,edlib_n,gpu_reps,edlib_reps,gpu_anchor,gpu_anchor_species,edlib_anchor,edlib_anchor_species,gpu_anchor_edlib_rank,gpu_reps_in_edlib_top20,gpu_reps_total,gpu_rep_edlib_ranks,genome_set_identical,species_set_identical,anchor_genome_match,anchor_species_match,jaccard_genome
d6183f5106001e020c031e4de4dc2f6c,genus,1,1,2053589.824,2053589.824,2053589.824,Minisyncoccota bacterium,2053589.824,Minisyncoccota bacterium,1,1,1,1,True,True,True,True,1.0
d625a9dd8918787fcf4b92616b9ce75b,family,1,1,2053589.1206,2053589.1206,2053589.1206,Minisyncoccota bacterium,2053589.1206,Minisyncoccota bacterium,1,1,1,1,True,True,True,True,1.0
d63d9347caf61699323bff3767bf2d7e,genus,1,1,2026780.454,2026780.454,2026780.454,Planctomycetota bacterium,2026780.454,Planctomycetota bacterium,1,1,1,1,True,True,True,True,1.0
d64fb69c0784fa934397682c9ebaeb55,species,2,2,2053538.110|2026780.1498,2053538.110|2026780.1498,2053538.110,Candidatus Competibacteraceae bacterium,2053538.110,Candidatus Competibacteraceae bacterium,2,2,2,2|5,True,True,True,True,1.0
d6512dc13dc82d66fedb2ba3ca7182b5,species,2,2,2099680.25|176233.15,2099680.25|176233.15,2099680.25,Methanobacteriaceae archaeon,2099680.25,Methanobacteriaceae archaeon,1,2,2,1|2,True,True,True,True,1.0
d676e358ac189c9b3b61247f2c1644c7,species,2,2,128785.61|69284.5,128785.61|69284.5,128785.61,Pseudoxanthomonas mexicana,128785.61,Pseudoxanthomonas mexicana,1,2,2,1|2,True,True,True,True,1.0
d68a6a468ccb51143ce0f8f084584a81,species,1,1,317577.8,317577.8,317577.8,Deinococcus ficus,317577.8,Deinococcus ficus,1,1,1,1,True,True,True,True,1.0
d699c19daa0057d6826c1a53b51b1b6a,species,2,2,1898103.42|86027.1439,1898103.42|86027.1439,1898103.42,Rhodocyclaceae bacterium,1898103.42,Rhodocyclaceae bacterium,2,2,2,2|3,True,True,True,True,1.0
d6bd5dab94ee03c61ccc8aad35ee59db,below,0,0,,,,,,,,0,0,,,,,,
d6dd9a08ce5f14d7321e9f85b9599764,family,2,2,2052143.418|2024896.62,2052143.418|2024896.62,2052143.418,Anaerolineae bacterium,2052143.418,Anaerolineae bacterium,4,2,2,4|5,True,True,True,True,1.0
d6fd8cc30f52c997d8a550fdb5b27dfd,species,2,2,2053634.216|2022749.209,2053634.216|2022749.209,2053634.216,Candidatus Uhrbacteria bacterium,2053634.216,Candidatus Uhrbacteria bacterium,1,2,2,1|2,True,True,True,True,1.0
d700d709d5e22d34cbfc69da0e69088c,species,0,0,,,,,,,,0,0,,,,,,
d701ec9561f5fea8ba97b5b3137c6748,genus,2,2,2033014.625|2448782.95,2033014.625|2448782.95,2033014.625,Armatimonadota bacterium,2033014.625,Armatimonadota bacterium,1,2,2,1|2,True,True,True,True,1.0
d71103671af42cfc6464b7dbcd63c918,genus,2,2,2053538.22|2800415.26,2053538.22|2800415.26,2053538.22,Candidatus Competibacteraceae bacterium,2053538.22,Candidatus Competibacteraceae bacterium,3,2,2,3|4,True,True,True,True,1.0
d71e190c501bc3cbc3c220352fcf300e,genus,2,2,1960880.28|91750.4539,1960880.28|91750.4539,1960880.28,Pseudolabrys sp.,1960880.28,Pseudolabrys sp.,3,2,2,3|1,True,True,True,True,1.0
d72be58733ddb9b9ec172cd768b828f3,genus,3,3,1142394.72|2052180.752|904980.18,1142394.72|2052180.752|904980.18,1142394.72,Phycisphaera mikurensis,1142394.72,Phycisphaera mikurensis,1,3,3,1|2|3,True,True,True,True,1.0
d73a21d1ba4f0af8af0deb6ce6b245a1,genus,1,1,91750.3719,91750.3719,91750.3719,uncultured Alphaproteobacteria bacterium,91750.3719,uncultured Alphaproteobacteria bacterium,1,1,1,1,True,True,True,True,1.0
d742cce28a1b04520050e1e5e2ca39a7,species,1,1,2026791.112,2026791.112,2026791.112,Bryobacterales bacterium,2026791.112,Bryobacterales bacterium,1,1,1,1,True,True,True,True,1.0
d767732025a8359df0a99915193edd79,genus,3,3,2034841.34|1898104.2290|2026792.199,2034841.34|1898104.2290|2026792.199,2034841.34,Lentimicrobium sp.,2034841.34,Lentimicrobium sp.,1,3,3,1|2|3,True,True,True,True,1.0
d796f50ade1b68114200246abd151d32,genus,3,3,291847.4|1488331.4|1048380.9,291847.4|1488331.4|1048380.9,291847.4,uncultured Fusibacter sp.,291847.4,uncultured Fusibacter sp.,1,3,3,1|5|6,True,True,True,True,1.0
d7998d599e6cb482d9566816ad3d168f,genus,1,1,2283092.706,2283092.706,2283092.706,Pyrinomonadaceae bacterium,2283092.706,Pyrinomonadaceae bacterium,1,1,1,1,True,True,True,True,1.0
d7a6992b6deb9f66974cfd0fd1651ddb,species,2,2,50421.331|1977087.1360,50421.331|1977087.1360,50421.331,Rhodoferax sp.,50421.331,Rhodoferax sp.,1,2,2,1|2,True,True,True,True,1.0
d7b582f650ef0cca47a4b8a259494d32,genus,1,1,2053517.55,2053517.55,2053517.55,Bdellovibrionales bacterium,2053517.55,Bdellovibrionales bacterium,1,1,1,1,True,True,True,True,1.0
d7c5a597d0b691edc6e55982d53b6d35,species,1,1,1604902.3,1604902.3,1604902.3,Clostridium omnivorum,1604902.3,Clostridium omnivorum,1,1,1,1,True,True,True,True,1.0
d7c784ced8a5e48bafb943bd004423dc,genus,1,1,2502893.3,2502893.3,2502893.3,Spirosoma sordidisoli,2502893.3,Spirosoma sordidisoli,1,1,1,1,True,True,True,True,1.0
d7d180493def1700902673d46e98cfed,species,2,2,3142262.4|1134435.5,3142262.4|1134435.5,3142262.4,Thauera sp. JM12B12,3142262.4,Thauera sp. JM12B12,1,2,2,1|2,True,True,True,True,1.0
d7dcfa78f5b1d1d0e5a9ba3305d20957,genus,1,1,1672391.209,1672391.209,1672391.209,uncultured Chloroflexia bacterium,1672391.209,uncultured Chloroflexia bacterium,1,1,1,1,True,True,True,True,1.0
d7fa2275e1899045eded9bd1c107ee4c,family,1,1,592834.74,592834.74,592834.74,uncultured Opitutales bacterium,592834.74,uncultured Opitutales bacterium,1,1,1,1,True,True,True,True,1.0
d8068346a97e65e96478038353ab1266,species,2,2,2570193.3|337779.3,2570193.3|337779.3,2570193.3,Dechloromonas sp. H13,2570193.3,Dechloromonas sp. H13,1,2,2,1|2,True,True,True,True,1.0
d81c07d1b7a77a99d0f0ede69bc3497a,genus,3,3,2653171.3|3034017.3|2984949.4,2653171.3|3034017.3|2984949.4,2653171.3,Sphingomonas sp. AX6,2653171.3,Sphingomonas sp. AX6,1,3,3,1|2|3,True,True,True,True,1.0
d8274db409cce4a7f96766a603337d1b,species,1,1,2026724.901,2026724.901,2026724.901,Chloroflexota bacterium,2026724.901,Chloroflexota bacterium,1,1,1,1,True,True,True,True,1.0
d83c0d8fbc6ae1fe1c0dd12cbea1833a,genus,1,1,2026770.468,2026770.468,2026770.468,Nitrospiraceae bacterium,2026770.468,Nitrospiraceae bacterium,2,1,1,2,True,True,True,True,1.0
d85692fc1fec26a5b15dce544ca4fe57,species,2,2,2995142.3|128785.61,2995142.3|128785.61,2995142.3,Pseudoxanthomonas sp. SL93,2995142.3,Pseudoxanthomonas sp. SL93,1,2,2,1|2,True,True,True,True,1.0
d86e1406fcd8229e2cd6bf2375ba6a0b,species,2,2,2035772.120|498747.48,2035772.120|498747.48,2035772.120,Candidatus Omnitrophota bacterium,2035772.120,Candidatus Omnitrophota bacterium,1,2,2,1|2,True,True,True,True,1.0
d898979b7936bdd169f42c8434648156,below,0,0,,,,,,,,0,0,,,,,,
d8ce15ba44918b15b5a08de40c713595,species,1,1,2026720.1067,2026720.1067,2026720.1067,Candidatus Saccharimonadota bacterium,2026720.1067,Candidatus Saccharimonadota bacterium,1,1,1,1,True,True,True,True,1.0
d8d9aa6ea1e20cf154e8ebd5a569bcae,family,1,1,77133.6911,77133.6911,77133.6911,uncultured bacterium,77133.6911,uncultured bacterium,1,1,1,1,True,True,True,True,1.0
d8e664a1d848c118ed401a1191db7aa3,genus,1,1,1898104.3431,1898104.3431,1898104.3431,Bacteroidota bacterium,1898104.3431,Bacteroidota bacterium,1,1,1,1,True,True,True,True,1.0
d8f3f4d8d0a6498d307679923623a9e1,species,1,1,2026770.468,2026770.468,2026770.468,Nitrospiraceae bacterium,2026770.468,Nitrospiraceae bacterium,1,1,1,1,True,True,True,True,1.0
d900b5767e2b5e851300b18d41770098,family,1,1,2306054.54,2306054.54,2306054.54,Rhodothermales bacterium,2306054.54,Rhodothermales bacterium,1,1,1,1,True,True,True,True,1.0
d929cce403bc9abe9119ac1a671ecd3e,species,1,1,2006849.84,2006849.84,2006849.84,Lysobacterales bacterium,2006849.84,Lysobacterales bacterium,1,1,1,1,True,True,True,True,1.0
d92fdf7420ca8760786195c0bcfd60b6,species,2,2,1869337.100|1879010.10571,1869337.100|1879010.10571,1869337.100,Parabacteroides sp.,1869337.100,Parabacteroides sp.,1,2,2,1|2,True,True,True,True,1.0
d93f75e95a0cc74cb7d257fa83827a8b,species,1,1,1404245.7,1404245.7,1404245.7,Corynebacterium glyciniphilum,1404245.7,Corynebacterium glyciniphilum,1,1,1,1,True,True,True,True,1.0
d96e74e5371ae71740ec418d088b7a5a,genus,3,3,1978525.84|1550733.4|1930536.231,1978525.84|1550733.4|1930536.231,1978525.84,Sphingomonadales bacterium,1978525.84,Sphingomonadales bacterium,1,3,3,1|3|4,True,True,True,True,1.0
d976f1562ee096324ac5cff93188bc0d,species,1,1,2021613.7,2021613.7,2021613.7,Tagaea sp.,2021613.7,Tagaea sp.,1,1,1,1,True,True,True,True,1.0
d98eac256940dd50ed0ebfa55353c606,species,2,2,490185.4|1898957.28,490185.4|1898957.28,490185.4,Gemmobacter aquaticus,490185.4,Gemmobacter aquaticus,1,2,2,1|2,True,True,True,True,1.0
d99dccb7436719f476f823aa9ed6479f,species,1,1,1869227.837,1869227.837,1869227.837,bacterium,1869227.837,bacterium,1,1,1,1,True,True,True,True,1.0
d9a050675685ef5f031aa58f3ea2bc75,genus,1,1,2026715.165,2026715.165,2026715.165,Pseudobdellovibrionaceae bacterium,2026715.165,Pseudobdellovibrionaceae bacterium,3,1,1,3,True,True,True,True,1.0
d9aa1795c9f73d034cad4a0c6baa2184,species,2,2,1296565.3|3120155.3,1296565.3|3120155.3,1296565.3,Geodermatophilus amargosae,1296565.3,Geodermatophilus amargosae,1,2,2,1|6,True,True,True,True,1.0
d9b00c82e52301fcc6aeb62bd47aa2de,species,2,2,2026799.843|86473.1975,2026799.843|86473.1975,2026799.843,Verrucomicrobiota bacterium,2026799.843,Verrucomicrobiota bacterium,1,2,2,1|2,True,True,True,True,1.0
d9b843d39d16b12bd43b851875bfdde8,family,1,1,1879010.10762,1879010.10762,1879010.10762,Bacillota bacterium,1879010.10762,Bacillota bacterium,1,1,1,1,True,True,True,True,1.0
d9bf7eb939d75411980e053ca6f19783,species,2,2,249409.3|3043856.3,249409.3|3043856.3,249409.3,Hydrogenophaga atypica,249409.3,Hydrogenophaga atypica,3,2,2,3|5,True,True,True,True,1.0
d9c40d1f962d51a60b4d273b9a68f9e7,genus,2,2,256318.64|2053570.50,256318.64|2053570.50,256318.64,metagenome,256318.64,metagenome,1,2,2,1|2,True,True,True,True,1.0
d9d068664dc293c8a55ca8d605c7d966,species,2,2,2053538.110|2026780.1498,2053538.110|2026780.1498,2053538.110,Candidatus Competibacteraceae bacterium,2053538.110,Candidatus Competibacteraceae bacterium,2,2,2,2|5,True,True,True,True,1.0
d9d0d60349a16f8354c90ad68f542bd0,genus,1,1,157466.66,157466.66,157466.66,uncultured Armatimonadota bacterium,157466.66,uncultured Armatimonadota bacterium,1,1,1,1,True,True,True,True,1.0
d9e3d8b7cb311dd2f52acd7c23b42438,genus,1,1,2073117.1083,2073117.1083,2073117.1083,Anaerolineales bacterium,2073117.1083,Anaerolineales bacterium,1,1,1,1,True,True,True,True,1.0
d9f41ca096eeb883de3ecd6b10dce0f8,family,2,2,2053538.110|2026780.1498,2053538.110|2026780.1498,2053538.110,Candidatus Competibacteraceae bacterium,2053538.110,Candidatus Competibacteraceae bacterium,2,2,2,2|5,True,True,True,True,1.0
da08cf4beac0ca5ecca675ec1dbfc3b0,species,1,1,2053306.133,2053306.133,2053306.133,Ignavibacteria bacterium,2053306.133,Ignavibacteria bacterium,1,1,1,1,True,True,True,True,1.0
da0e6548b94c1dd00fb07e21f3ac6643,family,1,1,2991473.5,2991473.5,2991473.5,Lysobacteraceae bacterium PS02065,2991473.5,Lysobacteraceae bacterium PS02065,1,1,1,1,True,True,True,True,1.0
da3b50d07ad4fb09f3967bf2f1a273ed,species,2,2,2576305.3|1904254.103,2576305.3|1904254.103,2576305.3,Rhodoferax bucti,2576305.3,Rhodoferax bucti,1,2,2,1|2,True,True,True,True,1.0
da401aa3f6be79160d5824f407330799,species,2,2,2950551.3|3058400.5,2950551.3|3058400.5,2950551.3,Chryseobacterium sp. EO14,2950551.3,Chryseobacterium sp. EO14,1,2,2,1|11,True,True,True,True,1.0
da51071d69c2707eb3220f111d2f8841,species,1,1,2771435.3,2771435.3,2771435.3,Planobacterium oryzisoli,2771435.3,Planobacterium oryzisoli,1,1,1,1,True,True,True,True,1.0
da56286842ceea19f755d8a7df3a67f5,species,1,1,2448779.68,2448779.68,2448779.68,Chitinophagales bacterium,2448779.68,Chitinophagales bacterium,2,1,1,2,True,True,True,True,1.0
da795dae0d37336450590d4de7546e85,family,1,1,1773.18193,1773.18193,1773.18193,Mycobacterium tuberculosis,1773.18193,Mycobacterium tuberculosis,1,1,1,1,True,True,True,True,1.0
da898af44ce858c2bbb2450a94b98d51,species,1,1,1911079.32,1911079.32,1911079.32,Methylocystis sp.,1911079.32,Methylocystis sp.,1,1,1,1,True,True,True,True,1.0
da8e11db2a5991af0711e561cc470b28,genus,1,1,77133.3915,77133.3915,77133.3915,uncultured bacterium,77133.3915,uncultured bacterium,1,1,1,1,True,True,True,True,1.0
da910b55da76b9c155b38882001e8d57,species,1,1,1891241.417,1891241.417,1891241.417,Betaproteobacteria bacterium,1891241.417,Betaproteobacteria bacterium,1,1,1,1,True,True,True,True,1.0
da928e5c49c8d9087e3f9394821de986,species,1,1,3350178.3,3350178.3,3350178.3,Tahibacter sp. UC22_41,3350178.3,Tahibacter sp. UC22_41,1,1,1,1,True,True,True,True,1.0
da9a89264fb33c30c7d708837cf325dc,genus,1,1,1672391.947,1672391.947,1672391.947,uncultured Chloroflexia bacterium,1672391.947,uncultured Chloroflexia bacterium,1,1,1,1,True,True,True,True,1.0
da9e8bf0b066024bbb14244b580a1af8,genus,0,0,,,,,,,,0,0,,,,,,
daa77caa8a4b4634298825b012419e0b,species,1,1,531312.4,531312.4,531312.4,Aliidiomarina maris,531312.4,Aliidiomarina maris,1,1,1,1,True,True,True,True,1.0
daa87b70c3ac250917c4ea1630a9f869,genus,1,1,2026724.1150,2026724.1150,2026724.1150,Chloroflexota bacterium,2026724.1150,Chloroflexota bacterium,1,1,1,1,True,True,True,True,1.0
dab16aec7b2563987b61df08c90f7210,species,1,1,2052143.979,2052143.979,2052143.979,Anaerolineae bacterium,2052143.979,Anaerolineae bacterium,1,1,1,1,True,True,True,True,1.0
dabc9f9604ba21ee96d2587a53735805,below,0,0,,,,,,,,0,0,,,,,,
dacb010cb72c4097bb501382b7affd0d,species,2,2,2490941.3|2860336.3,2490941.3|2860336.3,2490941.3,Devosia equisanguinis,2490941.3,Devosia equisanguinis,1,2,2,1|3,True,True,True,True,1.0
dadde95b85df73e01cca65790386d1ab,species,1,1,2902720.28,2902720.28,2902720.28,Spirosomataceae bacterium,2902720.28,Spirosomataceae bacterium,1,1,1,1,True,True,True,True,1.0
daec04577d1843ad73efa35de1d48151,species,1,1,1892845.3,1892845.3,1892845.3,Hyphomicrobium sp. CS1GBMeth3,1892845.3,Hyphomicrobium sp. CS1GBMeth3,1,1,1,1,True,True,True,True,1.0
dafdd655262ce0d4488790934783ee52,species,1,1,2026724.1154,2026724.1154,2026724.1154,Chloroflexota bacterium,2026724.1154,Chloroflexota bacterium,1,1,1,1,True,True,True,True,1.0
db0d2bf7b96d4430d6b5d3fc5f364e47,below,0,0,,,,,,,,0,0,,,,,,
db2f48edfc3112c798c3a4e38f820efc,species,2,2,1869337.100|1879010.10571,1869337.100|1879010.10571,1869337.100,Parabacteroides sp.,1869337.100,Parabacteroides sp.,1,2,2,1|2,True,True,True,True,1.0
db41ebd5c8fc44b26a3d7d93bc12bb21,species,2,2,3142262.4|1134435.5,3142262.4|1134435.5,3142262.4,Thauera sp. JM12B12,3142262.4,Thauera sp. JM12B12,1,2,2,1|2,True,True,True,True,1.0
db4ad64ea34adaaaa9ca75c5932380d4,species,1,1,3103948.3,3103948.3,3103948.3,Algoriphagus aurantiacus,3103948.3,Algoriphagus aurantiacus,1,1,1,1,True,True,True,True,1.0
db55a9c648dcd7536814f7d1947411d7,species,2,2,592050.5|1349763.3,592050.5|1349763.3,592050.5,Acidovorax soli,592050.5,Acidovorax soli,1,2,2,1|2,True,True,True,True,1.0
db628ad3c7c74e0f34fde43ed0c3c1be,species,2,2,1929293.5|77133.6370,1929293.5|77133.6370,1929293.5,Ideonella sp.,1929293.5,Ideonella sp.,3,2,2,3|4,True,True,True,True,1.0
db6c7ce1a37e8601f346ff1365721965,genus,0,0,,,,,,,,0,0,,,,,,
dba0a15607f28d43f841277b0dee4d31,species,1,1,2448779.36,2448779.36,2448779.36,Chitinophagales bacterium,2448779.36,Chitinophagales bacterium,1,1,1,1,True,True,True,True,1.0
dba97157790aa3144e9464a03e0fe5ea,genus,1,1,460511.73,460511.73,460511.73,uncultured Spirochaetota bacterium,460511.73,uncultured Spirochaetota bacterium,1,1,1,1,True,True,True,True,1.0
dbab3a338ecbc85250418504ab8a55b6,family,1,1,2026780.864,2026780.864,2026780.864,Planctomycetota bacterium,2026780.864,Planctomycetota bacterium,1,1,1,1,True,True,True,True,1.0
dbe506174c12c1493c6811c87f0b110f,genus,1,1,1576369.4,1576369.4,1576369.4,Planctomicrobium piriforme,1576369.4,Planctomicrobium piriforme,1,1,1,1,True,True,True,True,1.0
dbe9dee2adc8e3d22f409d232684ecb0,species,1,1,2818507.450,2818507.450,2818507.450,Myxococcota bacterium,2818507.450,Myxococcota bacterium,1,1,1,1,True,True,True,True,1.0
dbecc9e8493f9f9f3816c44467a0b7d4,species,1,1,35761.152,35761.152,35761.152,Nocardioides sp.,35761.152,Nocardioides sp.,1,1,1,1,True,True,True,True,1.0
dbecddfdb4c39e60616c3958d43cfc8e,species,2,2,989370.12|1619232.5,989370.12|1619232.5,989370.12,Bradyrhizobium manausense,989370.12,Bradyrhizobium manausense,1,2,2,1|2,True,True,True,True,1.0
dc0ea7878cef93431f59cb8b65ab917b,genus,1,1,157466.59,157466.59,157466.59,uncultured Armatimonadota bacterium,157466.59,uncultured Armatimonadota bacterium,1,1,1,1,True,True,True,True,1.0
dc13b8c16cf1e2b85312a3be641ab6a6,species,1,1,2691551.100,2691551.100,2691551.100,Thermoguttaceae bacterium,2691551.100,Thermoguttaceae bacterium,1,1,1,1,True,True,True,True,1.0
dc31e25fc97ff80cb4e60cc44772cfb9,species,2,2,1948267.3|2202731.28,1948267.3|2202731.28,1948267.3,Verrucomicrobia bacterium UBA5540,1948267.3,Verrucomicrobia bacterium UBA5540,1,2,2,1|2,True,True,True,True,1.0
dc6be2f46ce522b6dfa787fc79fa88e1,genus,2,2,2927945.17|34034.866,2927945.17|34034.866,2927945.17,Byssovorax sp.,2927945.17,Byssovorax sp.,2,2,2,2|1,True,True,True,True,1.0
dc72d9f5977d2189d1b3c9893811724d,below,0,0,,,,,,,,0,0,,,,,,
dc8f5ffb4f5fe578b41f078fe854247c,species,2,2,1882438.36|1913988.2128,1882438.36|1913988.2128,1882438.36,Mucilaginibacter sp.,1882438.36,Mucilaginibacter sp.,1,2,2,1|2,True,True,True,True,1.0
dc8f9e7232861151ffbc9d9dcb834eca,species,1,1,2202734.37,2202734.37,2202734.37,Saprospiraceae bacterium,2202734.37,Saprospiraceae bacterium,1,1,1,1,True,True,True,True,1.0
dcbadf283ea57fc4a8093269172ea5c3,genus,2,2,2599941.102|3034169.27,2599941.102|3034169.27,2599941.102,Oligoflexia bacterium,2599941.102,Oligoflexia bacterium,1,2,2,1|5,True,True,True,True,1.0
dcbcb6e5d96b22d4d249f79f462455ff,species,1,1,2964540.102,2964540.102,2964540.102,Smithellaceae bacterium,2964540.102,Smithellaceae bacterium,1,1,1,1,True,True,True,True,1.0
dcc165b336217fc326df247c11115217,genus,1,1,2024896.394,2024896.394,2024896.394,Anaerolineaceae bacterium,2024896.394,Anaerolineaceae bacterium,1,1,1,1,True,True,True,True,1.0
dcc3a9511ff610de63c3c85def6563af,species,1,1,1917218.11,1917218.11,1917218.11,Dechloromonas sp.,1917218.11,Dechloromonas sp.,1,1,1,1,True,True,True,True,1.0
dccb07622e900a3bc9ccc71fc09b9778,genus,1,1,2202144.358,2202144.358,2202144.358,Spirochaetota bacterium,2202144.358,Spirochaetota bacterium,1,1,1,1,True,True,True,True,1.0
dcdae59f0222790eed02081048dbf0c6,genus,1,1,768556.461,768556.461,768556.461,uncultured Solirubrobacterales bacterium,768556.461,uncultured Solirubrobacterales bacterium,1,1,1,1,True,True,True,True,1.0
dce7c5b4e339227f2fa57b59ae3cc8df,species,1,1,2073117.71,2073117.71,2073117.71,Anaerolineales bacterium,2073117.71,Anaerolineales bacterium,1,1,1,1,True,True,True,True,1.0
dcf148cbd702a269d6414a568bc95f4c,genus,1,1,2202153.241,2202153.241,2202153.241,Thermodesulfobacteriota bacterium,2202153.241,Thermodesulfobacteriota bacterium,1,1,1,1,True,True,True,True,1.0
dcf705f41807b8eadce3732c3f03417b,species,1,1,1869212.1268,1869212.1268,1869212.1268,Chitinophagaceae bacterium,1869212.1268,Chitinophagaceae bacterium,2,1,1,2,True,True,True,True,1.0
dd060d108b81f57b82ea08c8f4bc0ed5,genus,1,1,2049049.19,2049049.19,2049049.19,Veillonellaceae bacterium,2049049.19,Veillonellaceae bacterium,1,1,1,1,True,True,True,True,1.0
dd10382b168dfae06ebb444f08f57651,genus,1,1,1618472.4,1618472.4,1618472.4,Candidatus Pacebacteria bacterium GW2011_GWF2_38_9,1618472.4,Candidatus Pacebacteria bacterium GW2011_GWF2_38_9,1,1,1,1,True,True,True,True,1.0
dd158192070641efe3c82d6f831d834f,genus,2,2,1776034.3|1872588.6,1776034.3|1872588.6,1776034.3,Coralloluteibacterium stylophorae,1776034.3,Coralloluteibacterium stylophorae,3,2,2,3|4,True,True,True,True,1.0
dd21a34ccb5b7f3a3e791e0b58806ddc,species,2,2,2447898.180|2053306.328,2447898.180|2053306.328,2447898.180,Candidatus Kapaibacterium sp.,2447898.180,Candidatus Kapaibacterium sp.,1,2,2,1|2,True,True,True,True,1.0
dd2ec12b5ae86c01f41c1e1a64043646,species,2,2,2840456.3|419475.49,2840456.3|419475.49,2840456.3,Ochrobactrum sp. BTU1,2840456.3,Ochrobactrum sp. BTU1,1,2,2,1|2,True,True,True,True,1.0
dd3579a767a818f63ec4ffa7d6debad8,species,1,1,2592382.6,2592382.6,2592382.6,Paenalkalicoccus suaedae,2592382.6,Paenalkalicoccus suaedae,1,1,1,1,True,True,True,True,1.0
dd5ec5e3a4d1362dff68210468e8fa09,genus,1,1,2282154.14,2282154.14,2282154.14,Geobacteraceae bacterium,2282154.14,Geobacteraceae bacterium,1,1,1,1,True,True,True,True,1.0
dd68406ba66e0da4345a5cf751dfa60d,genus,1,1,2026724.1494,2026724.1494,2026724.1494,Chloroflexota bacterium,2026724.1494,Chloroflexota bacterium,1,1,1,1,True,True,True,True,1.0
dd6a3a614f9ac089028e62334751b096,species,2,2,1977087.4909|2805397.36,1977087.4909|2805397.36,1977087.4909,Pseudomonadota bacterium,1977087.4909,Pseudomonadota bacterium,1,2,2,1|2,True,True,True,True,1.0
dd6b4918f4f9b12f50ddd33d13ebfec7,genus,1,1,2099376.6,2099376.6,2099376.6,Desulforhopalus sp.,2099376.6,Desulforhopalus sp.,1,1,1,1,True,True,True,True,1.0
dd6fefe041303ae392d88c1a58620a4d,species,1,1,1898104.587,1898104.587,1898104.587,Bacteroidota bacterium,1898104.587,Bacteroidota bacterium,1,1,1,1,True,True,True,True,1.0
dd711446f41302e50a1ee2434bea6ebf,genus,1,1,670.1043,670.1043,670.1043,Vibrio parahaemolyticus,670.1043,Vibrio parahaemolyticus,2,1,1,2,True,True,True,True,1.0
dda469174b171885483a8e8eeff94509,species,2,2,1977087.1003|1965277.3,1977087.1003|1965277.3,1977087.1003,Pseudomonadota bacterium,1977087.1003,Pseudomonadota bacterium,1,2,2,1|2,True,True,True,True,1.0
ddb2df1bc8533eecf2c7162db800fa5e,genus,2,2,2830982.4|229920.8,2830982.4|229920.8,2830982.4,Leptolinea sp. HRD-7,2830982.4,Leptolinea sp. HRD-7,1,2,2,1|2,True,True,True,True,1.0
ddb4e5c7e5018b37b099a9f88c9f1199,genus,4,4,2026799.1086|2212473.244|2026735.2530|90427.40,2026799.1086|2212473.244|2026735.2530|90427.40,2026799.1086,Verrucomicrobiota bacterium,2026799.1086,Verrucomicrobiota bacterium,3,4,4,3|4|6|7,True,True,True,True,1.0
ddc8d3d5e0f5a44cb2ea7a6ad1865292,species,2,2,2053538.110|2026780.1498,2053538.110|2026780.1498,2053538.110,Candidatus Competibacteraceae bacterium,2053538.110,Candidatus Competibacteraceae bacterium,2,2,2,2|5,True,True,True,True,1.0
ddfbe02fd47be898874e0b789c391ecf,species,1,1,2053589.824,2053589.824,2053589.824,Minisyncoccota bacterium,2053589.824,Minisyncoccota bacterium,1,1,1,1,True,True,True,True,1.0
ddfc13b627d3e6635a7c02e09a54a318,species,1,1,2026780.490,2026780.490,2026780.490,Planctomycetota bacterium,2026780.490,Planctomycetota bacterium,1,1,1,1,True,True,True,True,1.0
de01bda11a605830172cb82d0a6dfa72,species,2,2,2202144.86|1977087.4909,2202144.86|1977087.4909,2202144.86,Spirochaetota bacterium,2202144.86,Spirochaetota bacterium,1,2,2,1|2,True,True,True,True,1.0
de1c6ebe836244d9834bd71255a712ed,genus,4,4,3141376.3|2600299.3|2587854.3|281252.8,3141376.3|2600299.3|2587854.3|281252.8,3141376.3,Roseibium sp. SCP15,3141376.3,Roseibium sp. SCP15,1,4,4,1|14|3|13,True,True,True,True,1.0
de1fd91100b9b5357b5ac39e8bcdc005,species,2,2,49181.6|350.3,49181.6|350.3,49181.6,Zoogloea sp.,49181.6,Zoogloea sp.,1,2,2,1|6,True,True,True,True,1.0
de378a241e6e8f064cca2755eefda349,species,2,2,2053538.110|2026780.1498,2053538.110|2026780.1498,2053538.110,Candidatus Competibacteraceae bacterium,2053538.110,Candidatus Competibacteraceae bacterium,2,2,2,2|5,True,True,True,True,1.0
de3a8d7f915ff6f740e69bd3797f29e6,family,1,1,3350244.3,3350244.3,3350244.3,Methanosphaerula subterraneus,3350244.3,Methanosphaerula subterraneus,1,1,1,1,True,True,True,True,1.0
de4090c830fababc6ced64b1c6e4b735,species,0,0,,,,,,,,0,0,,,,,,
de4191d1bbe70204a64ebe4aea5678bb,genus,1,1,413497.9,413497.9,413497.9,Cronobacter dublinensis,413497.9,Cronobacter dublinensis,1,1,1,1,True,True,True,True,1.0
de612a1445baccbe6913b7c074bd707c,family,1,1,1898104.3469,1898104.3469,1898104.3469,Bacteroidota bacterium,1898104.3469,Bacteroidota bacterium,1,1,1,1,True,True,True,True,1.0
de6886ad1e515181a3fe14383ca53711,family,2,2,2052152.35|2053589.880,2052152.35|2053589.880,2052152.35,Candidatus Nomurabacteria bacterium,2052152.35,Candidatus Nomurabacteria bacterium,1,2,2,1|2,True,True,True,True,1.0
