asv,tier,gpu_n,edlib_n,gpu_reps,edlib_reps,gpu_anchor,gpu_anchor_species,edlib_anchor,edlib_anchor_species,gpu_anchor_edlib_rank,gpu_reps_in_edlib_top20,gpu_reps_total,gpu_rep_edlib_ranks,genome_set_identical,species_set_identical,anchor_genome_match,anchor_species_match,jaccard_genome
bfeb406eac391881a6599911d4643acb,genus,1,1,1632858.6,1632858.6,1632858.6,Massilibacterium senegalense,1632858.6,Massilibacterium senegalense,1,1,1,1,True,True,True,True,1.0
840e058fa20744d5348c023c25e7d232,species,2,2,332949.8|417368.65,332949.8|417368.65,332949.8,Enterococcus silesiacus,332949.8,Enterococcus silesiacus,1,2,2,1|2,True,True,True,True,1.0
8e5082651856dbc9ff0f821a8b2132fb,genus,5,5,1869227.4076|2053615.69|2030808.223|1918497.3|2268201.13,1869227.4076|2053615.69|2030808.223|1918497.3|2268201.13,1869227.4076,bacterium,1869227.4076,bacterium,3,5,5,3|4|5|6|8,True,True,True,True,1.0
b7e687b746695f305710ce46786a7573,species,1,1,1702285.3,1702285.3,1702285.3,Intestinimonas gabonensis,1702285.3,Intestinimonas gabonensis,1,1,1,1,True,True,True,True,1.0
f0edde70fa1e568fe1079e75617d91cc,species,1,1,180282.80,180282.80,180282.80,Delftia tsuruhatensis,180282.80,Delftia tsuruhatensis,2,1,1,2,True,True,True,True,1.0
8e0cade50e928f5f73e013c6321bc04c,genus,1,1,1926877.12,1926877.12,1926877.12,Proteiniphilum sp.,1926877.12,Proteiniphilum sp.,1,1,1,1,True,True,True,True,1.0
85dbf4fc6f45d7715479fc3c5cb4f1ff,species,1,1,1898104.1532,1898104.1532,1898104.1532,Bacteroidota bacterium,1898104.1532,Bacteroidota bacterium,1,1,1,1,True,True,True,True,1.0
6ec0be7c85b5b47c579ebdb9c3cba2b3,genus,2,2,2030808.156|2053534.61,2030808.156|2053534.61,2030808.156,Candidatus Cloacimonadota bacterium,2030808.156,Candidatus Cloacimonadota bacterium,1,2,2,1|4,True,True,True,True,1.0
7fac8337427d00be93052bce23925621,genus,4,4,2951405.7|115547.242|2172005.3|2866948.7,2951405.7|115547.242|2172005.3|2866948.7,2951405.7,Methylocystis suflitae,2951405.7,Methylocystis suflitae,1,4,4,1|7|12|14,True,True,True,True,1.0
2e7754c7a78cb145c7bd423549590978,genus,2,2,2024896.421|1951401.3,2024896.421|1951401.3,2024896.421,Anaerolineaceae bacterium,2024896.421,Anaerolineaceae bacterium,2,2,2,2|3,True,True,True,True,1.0
f271fba51b646916050b15860477c92b,genus,1,1,2813034.19,2813034.19,2813034.19,Sedimentisphaerales bacterium,2813034.19,Sedimentisphaerales bacterium,1,1,1,1,True,True,True,True,1.0
f5e6f6570d4b64e72a67be50cd411508,species,2,2,2080302.1180|2201156.1160,2080302.1180|2201156.1160,2080302.1180,Acidimicrobiia bacterium,2080302.1180,Acidimicrobiia bacterium,1,2,2,1|2,True,True,True,True,1.0
3d01292536c84811794d53dbc82dea25,species,1,1,2030806.990,2030806.990,2030806.990,Burkholderiaceae bacterium,2030806.990,Burkholderiaceae bacterium,1,1,1,1,True,True,True,True,1.0
2cc5b2b8bce723252e69475548cd8e57,family,1,1,84030.30,84030.30,84030.30,Lacrimispora saccharolytica,84030.30,Lacrimispora saccharolytica,1,1,1,1,True,True,True,True,1.0
4920fa802d38be7393416667f565bb4a,genus,1,1,2201156.689,2201156.689,2201156.689,Acidimicrobiales bacterium,2201156.689,Acidimicrobiales bacterium,1,1,1,1,True,True,True,True,1.0
a06dc300e94af80f18cdbc41795c4aa5,genus,1,1,244328.7128,244328.7128,244328.7128,uncultured Clostridia bacterium,244328.7128,uncultured Clostridia bacterium,1,1,1,1,True,True,True,True,1.0
cab39ec57bab4d0e6ea98f181ec4eae1,family,1,1,244328.9105,244328.9105,244328.9105,uncultured Clostridia bacterium,244328.9105,uncultured Clostridia bacterium,1,1,1,1,True,True,True,True,1.0
46423ee425d08764624f28b7140cc759,family,1,1,3397570.3,3397570.3,3397570.3,Synergistaceae bacterium DZ-S5,3397570.3,Synergistaceae bacterium DZ-S5,3,1,1,3,True,True,True,True,1.0
af1c0fc82127e2f2ccd3473cfa7555e6,family,2,2,2268202.7|2268201.16,2268202.7|2268201.16,2268202.7,Synergistota bacterium,2268202.7,Synergistota bacterium,1,2,2,1|6,True,True,True,True,1.0
04749d839f517a8461ff731c4a0a4b60,species,1,1,1978337.3,1978337.3,1978337.3,Petrimonas sp. IBARAKI,1978337.3,Petrimonas sp. IBARAKI,1,1,1,1,True,True,True,True,1.0
3a3ec4d864ef71a4f7170d7d7610bfb4,genus,1,1,413497.13,413497.13,413497.13,Cronobacter dublinensis,413497.13,Cronobacter dublinensis,1,1,1,1,True,True,True,True,1.0
9eb4774910ed8d676248e0040ca10a83,genus,1,1,3381350.3,3381350.3,3381350.3,Acidaminobacterium chupaoyuni,3381350.3,Acidaminobacterium chupaoyuni,1,1,1,1,True,True,True,True,1.0
799b0bb65eb8c35ce7d0cef4aec5004a,species,2,2,408.47|3364168.3,408.47|3364168.3,408.47,Methylorubrum extorquens,408.47,Methylorubrum extorquens,1,2,2,1|3,True,True,True,True,1.0
efef0fd59127f1abb17a8e0847606057,family,1,1,1978337.3,1978337.3,1978337.3,Petrimonas sp. IBARAKI,1978337.3,Petrimonas sp. IBARAKI,1,1,1,1,True,True,True,True,1.0
1c4d0577b5aae60dfa88bb9fa2dc36d6,family,2,2,1236046.7|2268202.19,1236046.7|2268202.19,1236046.7,Mesotoga infera,1236046.7,Mesotoga infera,1,2,2,1|6,True,True,True,True,1.0
b9572caf5beca64d204f56f150f96a8d,species,1,1,1978337.3,1978337.3,1978337.3,Petrimonas sp. IBARAKI,1978337.3,Petrimonas sp. IBARAKI,1,1,1,1,True,True,True,True,1.0
00a1a32589b4628bbc46f04b83b89d22,species,2,2,43263.40|287.47262,43263.40|287.47262,43263.40,Aquipseudomonas alcaligenes,43263.40,Aquipseudomonas alcaligenes,2,2,2,2|4,True,True,True,True,1.0
fbc7e405b4d16da23a87995ad9f0c945,family,2,2,28450.145|60550.81,28450.145|60550.81,28450.145,Burkholderia pseudomallei,28450.145,Burkholderia pseudomallei,1,2,2,1|4,True,True,True,True,1.0
565ebeeb62bec205e9a34b25e0a728dd,species,1,1,49981.5,49981.5,49981.5,Desulfitobacterium sp.,49981.5,Desulfitobacterium sp.,1,1,1,1,True,True,True,True,1.0
261f84006c5eb28858f3f27bbaadc045,species,1,1,1904254.183,1904254.183,1904254.183,Hydrogenophaga sp.,1904254.183,Hydrogenophaga sp.,1,1,1,1,True,True,True,True,1.0
1bb528201a9ce27b647d4d0f9c6d01fb,species,1,1,1631346.8,1631346.8,1631346.8,Rubeoparvulum massiliense,1631346.8,Rubeoparvulum massiliense,1,1,1,1,True,True,True,True,1.0
1f09f246b167ceaa862b68be6e9f3442,family,1,1,1898104.3772,1898104.3772,1898104.3772,Bacteroidota bacterium,1898104.3772,Bacteroidota bacterium,1,1,1,1,True,True,True,True,1.0
adf5bb1e5c1f167d69175bf8a8e04fb3,genus,1,1,3242727.3,3242727.3,3242727.3,Methanobrevibacter sp. DSM 116169,3242727.3,Methanobrevibacter sp. DSM 116169,1,1,1,1,True,True,True,True,1.0
d564201f83026fda70407d0f859d04bd,genus,1,1,2699754.102,2699754.102,2699754.102,Pirellulaceae bacterium,2699754.102,Pirellulaceae bacterium,1,1,1,1,True,True,True,True,1.0
eda24e48b8b611eab82f254d58d1148d,genus,4,4,1515.11|253314.5|1869227.4377|288965.3,1515.11|253314.5|1869227.4377|288965.3,1515.11,Acetivibrio thermocellus,1515.11,Acetivibrio thermocellus,1,4,4,1|3|8|9,True,True,True,True,1.0
26bcb031ea5e9e32c511c17dd4ce8c44,genus,2,2,1672391.903|2705082.3,1672391.903|2705082.3,1672391.903,uncultured Chloroflexia bacterium,1672391.903,uncultured Chloroflexia bacterium,1,2,2,1|2,True,True,True,True,1.0
cea48cb9e85cce1a4c9d90bff8f6ded5,species,2,2,2832348.27|412056.91,2832348.27|412056.91,2832348.27,Terrimicrobiaceae bacterium,2832348.27,Terrimicrobiaceae bacterium,1,2,2,1|2,True,True,True,True,1.0
3d002319a68cb81e39764750ce844423,species,1,1,2021370.132,2021370.132,2021370.132,Sphingobacteriaceae bacterium,2021370.132,Sphingobacteriaceae bacterium,1,1,1,1,True,True,True,True,1.0
c4867d600b0a9097a72003891fa4b874,species,2,2,2080302.1149|152507.2524,2080302.1149|152507.2524,2080302.1149,Acidimicrobiia bacterium,2080302.1149,Acidimicrobiia bacterium,2,2,2,2|1,True,True,True,True,1.0
55d6f196845f6c46a8c04acebb14b7b9,species,2,2,2026724.1336|1672391.454,2026724.1336|1672391.454,2026724.1336,Chloroflexota bacterium,2026724.1336,Chloroflexota bacterium,1,2,2,1|2,True,True,True,True,1.0
2c2a5e52f212bdc4fe6cfe32717f2a01,species,1,1,39122.4,39122.4,39122.4,Skermania pinensis,39122.4,Skermania pinensis,1,1,1,1,True,True,True,True,1.0
5e1fc58ad48ef339ba354f5166b6a82f,family,1,1,1879010.6667,1879010.6667,1879010.6667,Bacillota bacterium,1879010.6667,Bacillota bacterium,1,1,1,1,True,True,True,True,1.0
97f1dfd76250227f4fa9736d1ec5d108,family,1,1,1122184.3,1122184.3,1122184.3,Lutispora thermophila,1122184.3,Lutispora thermophila,1,1,1,1,True,True,True,True,1.0
609d275502076a9f8c77313c88d5cabd,genus,1,1,2052178.96,2052178.96,2052178.96,Parachlamydiales bacterium,2052178.96,Parachlamydiales bacterium,1,1,1,1,True,True,True,True,1.0
77da7e24d4e417e8a4fd692db80d26e1,genus,1,1,904068.17,904068.17,904068.17,uncultured Leptolinea sp.,904068.17,uncultured Leptolinea sp.,1,1,1,1,True,True,True,True,1.0
8dd05d46c0b97113078aba2427454051,genus,1,1,2024896.231,2024896.231,2024896.231,Anaerolineaceae bacterium,2024896.231,Anaerolineaceae bacterium,1,1,1,1,True,True,True,True,1.0
0c383d815fd10fc34608bc3c3415bd28,species,1,1,1898203.6600,1898203.6600,1898203.6600,Lachnospiraceae bacterium,1898203.6600,Lachnospiraceae bacterium,1,1,1,1,True,True,True,True,1.0
a6fbc7a35cdc513c4aae607786ee2a51,family,2,2,2026792.299|460511.36,2026792.299|460511.36,2026792.299,Spirochaetales bacterium,2026792.299,Spirochaetales bacterium,1,2,2,1|3,True,True,True,True,1.0
549656e5dca3b5e4918c59545d94e8b0,genus,1,1,157466.59,157466.59,157466.59,uncultured Armatimonadota bacterium,157466.59,uncultured Armatimonadota bacterium,1,1,1,1,True,True,True,True,1.0
b083efba34da97dfc1a6fa6864721978,genus,2,2,3082386.11|1671647.4,3082386.11|1671647.4,3082386.11,Candidatus Wallacebacter cryptica,3082386.11,Candidatus Wallacebacter cryptica,1,2,2,1|3,True,True,True,True,1.0
6c69b67bc429532ce3461ea6f3dc7c82,genus,1,1,2681311.3,2681311.3,2681311.3,,2681311.3,,1,1,1,1,True,True,True,False,1.0
170083f87321cde2efee1b7332711ec9,family,1,1,1883427.2934,1883427.2934,1883427.2934,Actinomycetes bacterium,1883427.2934,Actinomycetes bacterium,1,1,1,1,True,True,True,True,1.0
461e1d892b167a7eef900fa723462f09,family,2,2,3073581.3|3078043.3,3073581.3|3078043.3,3073581.3,Hominenteromicrobium sp.,3073581.3,Hominenteromicrobium sp.,2,2,2,2|7,True,True,True,True,1.0
c50549bb796bf96acbaec9906668844d,genus,1,1,3083246.49,3083246.49,3083246.49,Christensenellales bacterium,3083246.49,Christensenellales bacterium,1,1,1,1,True,True,True,True,1.0
4f6902842e157d5e737fa919e5d89f4a,genus,1,1,2708020.3,2708020.3,2708020.3,Legionella antarctica,2708020.3,Legionella antarctica,1,1,1,1,True,True,True,True,1.0
edb2c105974cb9358cbb2a34fb4b93d8,species,2,2,2921450.3|414771.3,2921450.3|414771.3,2921450.3,Paenibacillus sp. FSL K6-0276,2921450.3,Paenibacillus sp. FSL K6-0276,1,2,2,1|2,True,True,True,True,1.0
f6b24a6816c87c1642b0b3ef07bfee78,genus,1,1,1712410.4,1712410.4,1712410.4,Thermanaerosceptrum fracticalcis,1712410.4,Thermanaerosceptrum fracticalcis,1,1,1,1,True,True,True,True,1.0
80017052479e0a7748dc385488c63536,species,1,1,152507.2138,152507.2138,152507.2138,uncultured Actinomycetes bacterium,152507.2138,uncultured Actinomycetes bacterium,1,1,1,1,True,True,True,True,1.0
f02dc9c964b8985575a3f2838bf1fbd8,genus,1,1,2030809.18,2030809.18,2030809.18,Candidatus Hydrogenedentota bacterium,2030809.18,Candidatus Hydrogenedentota bacterium,1,1,1,1,True,True,True,True,1.0
6ba0ef08127bd8337916b772638d3744,family,1,1,2107588.80,2107588.80,2107588.80,Candidatus Sumerlaeota bacterium,2107588.80,Candidatus Sumerlaeota bacterium,1,1,1,1,True,True,True,True,1.0
c24ddb60bb99f2f3faf3f86c7141b3dc,family,2,2,86473.1806|2268197.223,86473.1806|2268197.223,86473.1806,uncultured Gammaproteobacteria bacterium,86473.1806,uncultured Gammaproteobacteria bacterium,1,2,2,1|2,True,True,True,True,1.0
3c2d4903b3df0132b4a1d9a9b20ea45d,species,1,1,1871066.591,1871066.591,1871066.591,Mesorhizobium sp.,1871066.591,Mesorhizobium sp.,1,1,1,1,True,True,True,True,1.0
78d38ebcda61982cfb9d7fccb6a94cf2,genus,1,1,413497.9,413497.9,413497.9,Cronobacter dublinensis,413497.9,Cronobacter dublinensis,1,1,1,1,True,True,True,True,1.0
4a116f83e81e1519640492c5bf55a3bf,genus,1,1,2811408.75,2811408.75,2811408.75,Chthoniobacteraceae bacterium,2811408.75,Chthoniobacteraceae bacterium,1,1,1,1,True,True,True,True,1.0
7095c313e9e1c5136c8dfaf1ccf4e5d5,family,1,1,1672391.586,1672391.586,1672391.586,uncultured Chloroflexia bacterium,1672391.586,uncultured Chloroflexia bacterium,1,1,1,1,True,True,True,True,1.0
d4b8f75d0e42420455e41ded33426aae,genus,1,1,173480.16,173480.16,173480.16,Gemmatimonas aurantiaca,173480.16,Gemmatimonas aurantiaca,1,1,1,1,True,True,True,True,1.0
5e05ab394eb8af522fe62a10d8c28445,species,2,2,2966586.3|1500254.3,2966586.3|1500254.3,2966586.3,Aneurinibacillus uraniidurans,2966586.3,Aneurinibacillus uraniidurans,1,2,2,1|2,True,True,True,True,1.0
df718da3c7d5615d6f30a415de90fea7,genus,1,1,1879010.9430,1879010.9430,1879010.9430,Bacillota bacterium,1879010.9430,Bacillota bacterium,1,1,1,1,True,True,True,True,1.0
c883771c490f92035a893a246adf9767,genus,1,1,1672391.615,1672391.615,1672391.615,uncultured Chloroflexia bacterium,1672391.615,uncultured Chloroflexia bacterium,1,1,1,1,True,True,True,True,1.0
8cc2a5a7c712bb71836060897190bb02,genus,1,1,2485925.1702,2485925.1702,2485925.1702,Oscillospiraceae bacterium,2485925.1702,Oscillospiraceae bacterium,1,1,1,1,True,True,True,True,1.0
bab56c548143c05f1bd021822bf7aa19,genus,1,1,86027.1359,86027.1359,86027.1359,uncultured beta proteobacterium,86027.1359,uncultured beta proteobacterium,1,1,1,1,True,True,True,True,1.0
cfdff1e1afc0bb96435226f40e8031fa,genus,1,1,329911.332,329911.332,329911.332,uncultured Peptococcaceae bacterium,329911.332,uncultured Peptococcaceae bacterium,1,1,1,1,True,True,True,True,1.0
fd570e30645c57d049c83863880fd312,species,1,1,1906667.117,1906667.117,1906667.117,Methanomassiliicoccales archaeon,1906667.117,Methanomassiliicoccales archaeon,1,1,1,1,True,True,True,True,1.0
38e01c452b469921cbeedecef774390c,genus,1,1,2485925.3525,2485925.3525,2485925.3525,Oscillospiraceae bacterium,2485925.3525,Oscillospiraceae bacterium,2,1,1,2,True,True,True,True,1.0
5eea14d9885768eafe3cd046a6e975a7,species,2,2,1221500.35|255247.4,1221500.35|255247.4,1221500.35,Fictibacillus phosphorivorans,1221500.35,Fictibacillus phosphorivorans,1,2,2,1|2,True,True,True,True,1.0
d2fd495f50fd9ee1bb779066a74086d7,species,1,1,332614.355,332614.355,332614.355,uncultured Pseudomonadales bacterium,332614.355,uncultured Pseudomonadales bacterium,1,1,1,1,True,True,True,True,1.0
2fc4dfc7b010149d63567c2ee818550a,family,1,1,86473.1591,86473.1591,86473.1591,uncultured Gammaproteobacteria bacterium,86473.1591,uncultured Gammaproteobacteria bacterium,1,1,1,1,True,True,True,True,1.0
f961e1550d2126dce30199dd80a47c66,genus,1,1,464461.7,464461.7,464461.7,uncultured Parachlamydiaceae bacterium,464461.7,uncultured Parachlamydiaceae bacterium,1,1,1,1,True,True,True,True,1.0
04a4d49b919c98986235493c3e4105f2,genus,4,4,1515.11|253314.5|1869227.4377|288965.3,1515.11|253314.5|1869227.4377|288965.3,1515.11,Acetivibrio thermocellus,1515.11,Acetivibrio thermocellus,1,4,4,1|3|8|9,True,True,True,True,1.0
b488a23a21137febe962e32b948e87a9,family,1,1,2052139.2124,2052139.2124,2052139.2124,Patescibacteria group bacterium,2052139.2124,Patescibacteria group bacterium,1,1,1,1,True,True,True,True,1.0
172049e46605909f99651e4d0efb8578,species,2,2,2485925.3612|39492.751,2485925.3612|39492.751,2485925.3612,Oscillospiraceae bacterium,2485925.3612,Oscillospiraceae bacterium,1,2,2,1|6,True,True,True,True,1.0
714fee5937db0a72ffa76f655649cd60,genus,2,2,2026770.468|120965.177,2026770.468|120965.177,2026770.468,Nitrospiraceae bacterium,2026770.468,Nitrospiraceae bacterium,3,2,2,3|2,True,True,True,True,1.0
1f003e944f4c451188139f78a4dbead3,species,2,2,2952975.78|2202153.200,2952975.78|2202153.200,2952975.78,Tenuifilaceae bacterium,2952975.78,Tenuifilaceae bacterium,1,2,2,1|2,True,True,True,True,1.0
7598baa4df34dca336e545f5477e2bdd,genus,5,5,1736551.3|334801.4|1736594.3|1666951.4|1843237.4,1736551.3|334801.4|1736594.3|1666951.4|1843237.4,1736551.3,Sphingomonas sp. Root50,1736551.3,Sphingomonas sp. Root50,3,5,5,3|4|5|7|8,True,True,True,True,1.0
373d9c7b19e02b42024ac7d4b55dd1a8,genus,1,1,3070996.6,3070996.6,3070996.6,Clostridium sp. MB40-C1,3070996.6,Clostridium sp. MB40-C1,1,1,1,1,True,True,True,True,1.0
4d4be4592350230ffffb8321fc1688fa,species,1,1,2026714.861,2026714.861,2026714.861,Candidatus Bathyarchaeota archaeon,2026714.861,Candidatus Bathyarchaeota archaeon,1,1,1,1,True,True,True,True,1.0
a07f3b457d225ac97e915f62126f9051,family,1,1,2035833.4,2035833.4,2035833.4,Paenibacillus yanchengensis,2035833.4,Paenibacillus yanchengensis,1,1,1,1,True,True,True,True,1.0
f036998f7c6ae9f7b01b50adfca811a3,genus,2,2,1947982.3|244328.14,1947982.3|244328.14,1947982.3,Firmicutes bacterium UBA3915,1947982.3,Firmicutes bacterium UBA3915,2,2,2,2|1,True,True,True,True,1.0
c6c062c6e4918cff367f7b7327090845,genus,1,1,2304002.91,2304002.91,2304002.91,Methylococcales bacterium,2304002.91,Methylococcales bacterium,1,1,1,1,True,True,True,True,1.0
94826025b9642351b6818715fb42c3a5,species,2,2,2026792.184|2053615.69,2026792.184|2053615.69,2026792.184,Spirochaetales bacterium,2026792.184,Spirochaetales bacterium,1,2,2,1|3,True,True,True,True,1.0
88a9a64b37ae0a1b25e1f700e445ab77,family,2,2,2026778.503|1883427.1929,2026778.503|1883427.1929,2026778.503,Phycisphaerae bacterium,2026778.503,Phycisphaerae bacterium,1,2,2,1|3,True,True,True,True,1.0
4f4dc6bfd6d1b43335fe96fd6eb3e297,species,2,2,1604897.3|2759022.3,1604897.3|2759022.3,1604897.3,Clostridium fungisolvens,1604897.3,Clostridium fungisolvens,1,2,2,1|3,True,True,True,True,1.0
b9ca0e9ca6ba197607c2653e75d15261,genus,1,1,659425.3,659425.3,659425.3,Thermoclostridium caenicola,659425.3,Thermoclostridium caenicola,1,1,1,1,True,True,True,True,1.0
9f320ec9d312f6f94fd8e600383871e2,genus,1,1,91750.4571,91750.4571,91750.4571,uncultured Alphaproteobacteria bacterium,91750.4571,uncultured Alphaproteobacteria bacterium,1,1,1,1,True,True,True,True,1.0
126253aad6ce532558563354e8c229f3,family,1,1,1869227.2359,1869227.2359,1869227.2359,bacterium,1869227.2359,bacterium,1,1,1,1,True,True,True,True,1.0
737ec3fec82dbe6919a55d6f88890343,species,1,1,69279.8,69279.8,69279.8,Aquamicrobium defluvii,69279.8,Aquamicrobium defluvii,1,1,1,1,True,True,True,True,1.0
b369899a050f5bdde428c77540050c80,genus,2,2,3039803.63|1883427.3062,3039803.63|1883427.3062,3039803.63,uncultured Actinomycetota bacterium,3039803.63,uncultured Actinomycetota bacterium,1,2,2,1|2,True,True,True,True,1.0
1f19176efd7a39631a702b95a9d4b247,family,1,1,3012325.6,3012325.6,3012325.6,Beutenbergiaceae bacterium,3012325.6,Beutenbergiaceae bacterium,1,1,1,1,True,True,True,True,1.0
b7e9487c90de08851f8c120abc9ac7f8,species,1,1,2689616.42,2689616.42,2689616.42,Steroidobacteraceae bacterium,2689616.42,Steroidobacteraceae bacterium,1,1,1,1,True,True,True,True,1.0
8eb15ec6f1ac1ddc6a0ded81065b9e3d,genus,1,1,2499141.280,2499141.280,2499141.280,Verrucomicrobiia bacterium,2499141.280,Verrucomicrobiia bacterium,1,1,1,1,True,True,True,True,1.0
7c1cbe86390c16afdf54fac5ab2ba556,genus,2,2,3030827.3|2712865.3,3030827.3|2712865.3,3030827.3,Paludisphaera mucosa,3030827.3,Paludisphaera mucosa,1,2,2,1|2,True,True,True,True,1.0
717060b0d8c767aa2b031af9d99619dc,species,1,1,1960880.22,1960880.22,1960880.22,Pseudolabrys sp.,1960880.22,Pseudolabrys sp.,1,1,1,1,True,True,True,True,1.0
b0c56ead300fe6c57f4fc02a1a2f03bd,species,1,1,861532.3,861532.3,861532.3,Ammoniphilus resinae,861532.3,Ammoniphilus resinae,1,1,1,1,True,True,True,True,1.0
317bf3e8560b9ad24f7cb75c8fe0cd3e,genus,5,5,1736551.3|334801.4|1736594.3|1030157.8|1666951.4,1736551.3|334801.4|1736594.3|1030157.8|1666951.4,1736551.3,Sphingomonas sp. Root50,1736551.3,Sphingomonas sp. Root50,3,5,5,3|4|5|6|8,True,True,True,True,1.0
8adc12dac7b8b4b0e4408ebdf6aab780,genus,1,1,2026720.1062,2026720.1062,2026720.1062,Candidatus Saccharimonadota bacterium,2026720.1062,Candidatus Saccharimonadota bacterium,1,1,1,1,True,True,True,True,1.0
4a861d22b54efb0cebe9bfc1f9e23cc0,family,1,1,1672391.970,1672391.970,1672391.970,uncultured Chloroflexia bacterium,1672391.970,uncultured Chloroflexia bacterium,1,1,1,1,True,True,True,True,1.0
8027ffc215349056379fe132f318a66a,genus,1,1,1909294.1130,1909294.1130,1909294.1130,Hyphomicrobiales bacterium,1909294.1130,Hyphomicrobiales bacterium,1,1,1,1,True,True,True,True,1.0
e52eb9b81be103823dae2b735dafea6f,family,1,1,2231116.13,2231116.13,2231116.13,Mycoplasmatota bacterium,2231116.13,Mycoplasmatota bacterium,1,1,1,1,True,True,True,True,1.0
8b024b5e9fd085be8d302e0fe7eb1da6,family,1,1,2052178.101,2052178.101,2052178.101,Parachlamydiales bacterium,2052178.101,Parachlamydiales bacterium,2,1,1,2,True,True,True,True,1.0
5991e2c541e0896df6ced29abbf2edf2,genus,1,1,557451.3,557451.3,557451.3,Symbiobacterium terraclitae,557451.3,Symbiobacterium terraclitae,1,1,1,1,True,True,True,True,1.0
353d319546f0e234f4b2e8d876cfc7e0,family,2,2,253314.5|1869227.4377,253314.5|1869227.4377,253314.5,Acetivibrio straminisolvens,253314.5,Acetivibrio straminisolvens,1,2,2,1|3,True,True,True,True,1.0
68df70d4bee099629f704201f7295b5d,species,2,2,52694.18|1068975.15,52694.18|1068975.15,52694.18,Acetobacterium wieringae,52694.18,Acetobacterium wieringae,2,2,2,2|3,True,True,True,True,1.0
87f7d4bd46de8532433f5041d4803e7d,family,1,1,132932.5,132932.5,132932.5,Acetobacterium tundrae,132932.5,Acetobacterium tundrae,1,1,1,1,True,True,True,True,1.0
3c177efebf59a3bd5000040f101bb1bf,species,1,1,1773.18750,1773.18750,1773.18750,Mycobacterium tuberculosis,1773.18750,Mycobacterium tuberculosis,1,1,1,1,True,True,True,True,1.0
816049bb0d04d104e9bc79d797b7b2e9,species,1,1,1978337.3,1978337.3,1978337.3,Petrimonas sp. IBARAKI,1978337.3,Petrimonas sp. IBARAKI,1,1,1,1,True,True,True,True,1.0
e01570517d009e1f5e5443a9dd58a231,species,1,1,1121302.3,1121302.3,1121302.3,Clostridium cavendishii,1121302.3,Clostridium cavendishii,1,1,1,1,True,True,True,True,1.0
aa61e61d77b1c5238145c9b2cabdb9d5,genus,5,5,1869227.4076|2053615.69|2030808.223|1918497.3|2268201.13,1869227.4076|2053615.69|2030808.223|1918497.3|2268201.13,1869227.4076,bacterium,1869227.4076,bacterium,3,5,5,3|4|5|6|8,True,True,True,True,1.0
999c957beee975a83be3857c1d8051a5,genus,5,5,1869227.4076|2053615.69|2030808.223|1918497.3|2268201.13,1869227.4076|2053615.69|2030808.223|1918497.3|2268201.13,1869227.4076,bacterium,1869227.4076,bacterium,3,5,5,3|4|5|6|8,True,True,True,True,1.0
c6d1c8a43afe01b7401a3595ad0a5640,species,1,1,2614250.222,2614250.222,2614250.222,Caldilineaceae bacterium,2614250.222,Caldilineaceae bacterium,1,1,1,1,True,True,True,True,1.0
cb1e3bce988edfd40e886c602d0acd01,genus,1,1,1879010.11595,1879010.11595,1879010.11595,Bacillota bacterium,1879010.11595,Bacillota bacterium,1,1,1,1,True,True,True,True,1.0
1829dfc4952cc934524cf1d9b83df1fd,genus,1,1,1898205.3804,1898205.3804,1898205.3804,,1898205.3804,,1,1,1,1,True,True,True,False,1.0
9105a12672d63787cb130b8396b7aa49,genus,2,2,1664347.22|2482790.201,1664347.22|2482790.201,1664347.22,uncultured Candidatus Berkelbacteria bacterium,1664347.22,uncultured Candidatus Berkelbacteria bacterium,1,2,2,1|2,True,True,True,True,1.0
d03ed14bb4de457c674f898a173d7a62,species,2,2,2024896.238|2030809.131,2024896.238|2030809.131,2024896.238,Anaerolineaceae bacterium,2024896.238,Anaerolineaceae bacterium,1,2,2,1|2,True,True,True,True,1.0
aee2ddec1683cea5bb29ee17e5f48146,genus,2,2,2763679.3|1582259.3,2763679.3|1582259.3,2763679.3,Paratissierella segnis,2763679.3,Paratissierella segnis,1,2,2,1|2,True,True,True,True,1.0
0a348490a85ea594e34f9fa851e6f2bf,genus,1,1,1879010.11554,1879010.11554,1879010.11554,Bacillota bacterium,1879010.11554,Bacillota bacterium,1,1,1,1,True,True,True,True,1.0
322e95dcad281978b9f9a97b4bf2b743,species,1,1,91750.4282,91750.4282,91750.4282,uncultured Alphaproteobacteria bacterium,91750.4282,uncultured Alphaproteobacteria bacterium,1,1,1,1,True,True,True,True,1.0
09f97db7adedc038758fca116724698f,species,2,2,2212467.780|1852811.3,2212467.780|1852811.3,2212467.780,Bacteroidaceae bacterium,2212467.780,Bacteroidaceae bacterium,1,2,2,1|2,True,True,True,True,1.0
a5430f5f1cd228c78aa55db13ff1fa92,species,1,1,2725945.25,2725945.25,2725945.25,Nanosynbacter sp.,2725945.25,Nanosynbacter sp.,1,1,1,1,True,True,True,True,1.0
140e40cb48f1dfbda216a1267bb28fc5,species,2,2,1926873.183|2006849.59,1926873.183|2006849.59,1926873.183,Lysobacteraceae bacterium,1926873.183,Lysobacteraceae bacterium,1,2,2,1|2,True,True,True,True,1.0
792040cc8d230edf3da4ec44c575fe75,species,1,1,2024896.238,2024896.238,2024896.238,Anaerolineaceae bacterium,2024896.238,Anaerolineaceae bacterium,1,1,1,1,True,True,True,True,1.0
