asv,best_cosine,n_old_genomes,genome_top1,taxon_top1,genus_top1,genome_top5,taxon_top5,genus_top5,genome_top20,taxon_top20,genus_top20,genome_top50,taxon_top50,genus_top50,genome_top100,taxon_top100,genus_top100
26cbd70e0eb0b0a14e93c0970b305ef1,0.999,0,False,False,,False,False,,False,False,,False,False,,False,False,
37f3685c73e70deca8c822eb745ced49,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
5a53ad0b5b9bb5681456ed32f72110e7,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
b13f720636b1c50245daf019257f2c37,0.9995,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
b6acd0e458ddc4258d7622929617346d,1.0,1,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True
534aa0050da6044b57409f3606d33c40,1.0,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
842ba3e9826daf645e7765f4bb0525be,0.9956,23,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True
5177bd1019c0a59f8762ecb3f683babd,0.9961,5,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
4b673256fb96d4b936e393f3f45d4f47,0.9883,20,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
8ed2c27daaea55b50ad23f3ffa313d87,0.9956,21,True,True,,True,True,,True,True,,True,True,,True,True,
a09579da0b2f87eae05c1c9886c4bfc7,0.998,15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
a353b92733af5260a57dd1a0ba3001e1,0.9995,6,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
0530769e11e7f6b51e29aec47064b7cf,0.9976,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
179413bba78ea1fc349ad7186b4f47c1,0.9976,13,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True
603ab94ae666e02cf4cc8a2132414ef5,0.998,3,False,False,,True,True,,True,True,,True,True,,True,True,
4f90f8f67d96381936a8ea4b6bd9234c,1.0,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
a594a2db0ceea408a3931a4465c05420,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ccd8c51003c6724304379157cbbb67a3,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
fe92b5d8f5b1599d91fec61ebc12e170,0.9941,5,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True
b3b12b9ab4a7ba52db234d329bd0ff98,1.0,2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
9e5f7d2247ac749d50a226417b3cd59b,0.999,2,False,False,,True,True,,True,True,,True,True,,True,True,
4a776a15babf55b56fb4bc95c435aaed,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
570d2782ac8b4697b37c5a7fcce2c38f,0.998,1,True,True,,True,True,,True,True,,True,True,,True,True,
a7c8ce74f4fdc4ec58c5c54c9b1fda2a,0.9985,1,True,True,,True,True,,True,True,,True,True,,True,True,
0afdd7eddb9a71ce53cf6487747ec98c,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
e3ef2cba7805de59638a581426ab70a9,0.9976,5,False,True,,True,True,,True,True,,True,True,,True,True,
563814b59f2c0241d0cdec1b99b7f781,0.998,5,False,True,,True,True,,True,True,,True,True,,True,True,
f21e69f460e0f5a2ab946c9cbc535b27,0.9951,5,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False
d4f7bcef485c713df58bef5a1ceac4b0,0.9976,3,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
c8222ef3d31112ff4823bdb94a7eae2b,0.9976,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
a74a7a8b9015b0732f8101e2f67c8f32,0.9995,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1a5546dc8d08ba22cbc75f508edd0828,0.9995,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
b53ee4129079a6b4885428c4e2a408f9,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
708043a43693e1145f5e15e5ee3b2b06,0.9971,23,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
0c3ea3339f3a3be523e02cefed4aaa10,0.9985,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ab35a6efdcbec8500e2fb023169fe78a,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
fa3a634a3d5d11bab288b00d2d5369cc,1.0,19,False,True,False,False,True,False,False,True,False,True,True,True,True,True,True
7741e484f93c21c4e051f33fc7b64f88,0.999,22,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1e12ac0d70169a9c084a739e040907b9,1.0,8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1871e15a08fa2411512dc34595fb1958,0.9971,1,False,False,,False,False,,True,True,,True,True,,True,True,
11506c8de798b3e79303f7afc3d782b6,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
00cb63b6f629510ea7cf65e0530b4027,0.999,2,True,True,,True,True,,True,True,,True,True,,True,True,
11e175aff64bc4cf4986007e12bfc628,0.999,2,False,False,True,False,False,True,False,False,True,False,False,True,True,True,True
e4738ae451a15c8bfd5229711b6b5361,0.9976,1,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
0c794e59b49f4c211fd8d27ef015d178,0.9971,1,False,True,,False,True,,True,True,,True,True,,True,True,
8b36978991475cb71d3317e4daaf9e1a,0.9937,24,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True
922daae168c740d829141c432a8cdcd1,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6684f6190e4f3e23278528086ae25685,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
d9975f13b5075673dd9bb396688bd678,0.9995,2,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
856f4e976cd8cb16d80b01f36ee9721a,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
bce4d231e12c8465556db9d2cf121551,0.9937,13,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
3fbd0537ef4f3242fb50a2ddb91061ad,0.9995,1,False,False,,False,True,,True,True,,True,True,,True,True,
3faa67bb59d09a9a52decfdd672ebd37,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
da8011c670ba64a99498171a2ba72892,0.9932,8,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
6f740d9776105d08cb826e9c2e6db049,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
64b0ba388dd3728a36854c2f014b3129,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
102a50cfda4d5e455c29fbee9573d838,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
303f7af49ecdd12099842ae3af234567,0.9976,6,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
d035ec5e6c52ae02c608835230dde4b7,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6406af9ddc919e08f4d05e707fd141d4,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
62cb0689453660fcfba1346b1152bc84,0.998,2,True,True,,True,True,,True,True,,True,True,,True,True,
ebe91a7d912f432d8726b0cef99d18c3,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
b4437357383387ed0937aeb891b767d2,0.9961,1,False,False,,False,False,,False,False,,False,True,,False,True,
79731579b17268e3805c05662db8b5a6,0.9971,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
477ebf0ce71e93b505183b46f1d1c310,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
fe2c23e02d96027ea381e1da7283d3ff,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
53355294f61e52a7101ac1349479e2c7,0.9917,6,False,True,,False,True,,False,True,,False,True,,True,True,
c4047091d558ea01dc3b6702ba3278c7,0.9985,1,False,False,,True,True,,True,True,,True,True,,True,True,
a5687ae218d670b18de3577539a459e3,0.9956,7,True,True,,True,True,,True,True,,True,True,,True,True,
f4a24bc6456b7cb91afeb18832b4c18d,0.9976,2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
36bf04a857c2cb66cc9cb9d09ff71ad4,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6291d6ddf701717cb4dadaf9fe7f3ad3,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
c7ee36f726ae061be7e613876b497945,0.9941,17,False,False,,False,True,,False,True,,True,True,,True,True,
347f05aadc3de2fe5237432c42d041b5,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8c244456b056b6b07dd3fe3de07754c0,0.9946,5,True,True,,True,True,,True,True,,True,True,,True,True,
dc8f5ffb4f5fe578b41f078fe854247c,0.9995,2,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
68bb557729fb17fa6cf8426461cb3d96,1.0,1,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
1fbebf41466cae9d33a4701c944cb55d,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
bbb265fb3e7a0752ebf597a8844bfc16,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
c07ac7ffa60c0baeb47cea4cefaeeae4,0.9966,11,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
be3b9cc41eb5d6dd33c9f480048a62a9,0.9985,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
75c43bd66f718ca75507ff5efd6e4ccb,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
cc62bd14054a6830336f48d19ccb7fb7,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
33428c03ea0cb71b8769c049e677faaa,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
fd363796f24ad824b1a025860c3acb40,0.9956,7,False,True,,True,True,,True,True,,True,True,,True,True,
1ff5beccb7eb535d2fdcc1c7ce513ea5,0.9961,4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
52bbb433f19eef3b3b7f88453db7aeb4,0.9971,6,True,True,,True,True,,True,True,,True,True,,True,True,
ed541c87d5df87ae71fac96b59bc34aa,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
316a647c6d79dda84bd598e67148ca47,1.0,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
070ad707f633c0df5a19f11bcfa699c1,0.999,7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3ce149b2036b09491c253ded0e4d44a0,0.9888,20,False,False,True,False,True,True,False,True,True,False,True,True,True,True,True
b9c18a25d45d96085a8dc107c559846e,0.9961,10,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True
6fc6f673ed1bf2ec8b4534b719f3fd48,0.9937,33,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True
6d6f4c93d09d73073c55fef2decc5e58,0.9976,1,True,True,,True,True,,True,True,,True,True,,True,True,
8bbe4e6022a5ec46e3ba035b8b3e5036,0.9937,9,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
a42258463565d8531ac1fbcbcb5558fd,0.9961,22,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True
1c4637de71fcd2eaffb3ce3dfac5900b,0.9976,1,False,False,,True,True,,True,True,,True,True,,True,True,
5c9fb7a940057c1f9f962c0feb1bab79,1.0,5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
91f0e5c44114d5c9a43a1eec10154a17,0.9995,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
be2e14e36e0980340c6a5106d0ebf887,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
a1919f68c3e5bd0c8c85ce6c4a407a81,0.999,23,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
dce9d93a9449b78d7b3f809249923607,0.9985,1,True,True,,True,True,,True,True,,True,True,,True,True,
5ef9c96b68ed0d81bec10c4b79e562a8,1.0,1,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
419a137f2ad50bcbc7cd2b296d34e524,0.9985,3,True,True,,True,True,,True,True,,True,True,,True,True,
1be3827e47b5c470292d2d3200f1aa5e,0.9961,8,False,False,False,False,True,False,True,True,False,True,True,False,True,True,True
260f47af70cb0a395a7ad53f17bdced2,0.9966,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
b2378dc0ed02b4859dec7c88db7efeb0,0.9966,1,True,True,,True,True,,True,True,,True,True,,True,True,
377137e62970b518f66505eab179329e,0.999,21,False,True,,False,True,,False,True,,False,True,,False,True,
52b604057878bf8752f3a1b04785376f,0.9966,38,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True
e1a9800482df461df81429b3b8f859a1,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
86648abd0094f1568a386360dcba7034,0.9893,7,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True
9fdc098a302d378b900fa3b00dea82a9,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
9d4a17911618ba9db170b62ca50ac4a3,0.9932,3,True,True,,True,True,,True,True,,True,True,,True,True,
88d9d7a5f4454e47ced69c6c7391068b,0.9971,6,False,False,True,False,False,True,False,True,True,True,True,True,True,True,True
2569f2295eca169e8eeb371a44002f30,0.9985,2,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True
3cf1742119ed5fa9647b23f85b3f9af1,1.0,9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9816db47f2611a30597851d70a0e62fd,0.999,1,True,True,,True,True,,True,True,,True,True,,True,True,
eb8cd45ae934604fba18984990c55691,0.999,1,True,True,,True,True,,True,True,,True,True,,True,True,
56db17221a9724cad62ae9a36c453a81,0.998,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
9f113facb493f17c8499fb47ff434602,0.999,7,False,True,,True,True,,True,True,,True,True,,True,True,
398b644c70b3a3b47d64e696f8b639fc,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
4d14fe12857973bd0d0470a41c6e1a5a,0.999,1,True,True,,True,True,,True,True,,True,True,,True,True,
a3cb77034e3171f38574be30d580d64e,0.998,13,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
a6a36906813434ce2d18626305b1564a,0.9951,4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
a743ded8ab3e004a1671552ecbb9bb5b,0.998,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
115fd3d829ca9fb45630f07981cbcb73,0.999,1,True,True,,True,True,,True,True,,True,True,,True,True,
c5aceb1c0837567d8fd6258bde60c07e,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
8f41bea56ea28ecfb10b1e83a77ff160,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
8933321e7dbdf47e55a1ec83a6517e09,1.0,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
089e886fa6644f9380d46e458a8bf9d6,0.9985,2,True,True,,True,True,,True,True,,True,True,,True,True,
655bd7b8d2c8ee0e717f8d77d47693b7,0.9985,1,True,True,,True,True,,True,True,,True,True,,True,True,
6290092a789cefe170b21f8c022a1fda,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
49e3be6db5eee89cd85b7d6f4210ec90,0.9995,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
400fe0a1f19db5477c9e37d1f2efcef3,1.0,9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6904ffb97cd865af71cbb684f9892107,0.9966,11,True,True,,True,True,,True,True,,True,True,,True,True,
173a7aab3bd6f1f6811b232f07dc1c3c,0.9956,8,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True
54effa6447b125d0d37ed3907eb568c4,0.9907,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
463921baaa4efa55a2dd33663c3a3e27,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
2d02d87d9664de00db717632b5c42e33,0.9985,12,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
f88d55ac7259c9d81abe40671215dec1,0.9995,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
b0d26647a7f6153005ecd3ce5683ef89,0.9956,21,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True
ce96aba4d82cdb5ffa5b76128cfbb917,0.9937,9,True,True,,True,True,,True,True,,True,True,,True,True,
e7fedde48db99c6379c14aea36d0e5d2,0.9946,7,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True
eae2b2f16935541e065a7e45ce95ff17,0.999,1,True,True,,True,True,,True,True,,True,True,,True,True,
7a777474146ffbe89e17716b8660dcfb,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
689ea6538e35d0bf0beff8b8ef7ae765,0.9995,1,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
7a40f4cd070ab0fbebfa8749c02f9a24,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
5088bc096c191a333932a605b066096f,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6b34b89a4a40e33a8f93fef4209c4a96,0.998,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
410e95b05efd63867444aa0a2458b97c,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
c21569e136028113fff8cb7f4f825cd4,0.9971,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
00c193a1d13306dc0a3fa7b7b19327a9,0.9961,5,True,True,,True,True,,True,True,,True,True,,True,True,
0092fa9cfbb787e7d34b4a3417ab24e3,0.9976,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1a2aa45c0c2bca3b49679b7f3f4f465d,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
3e2d1a7be6fbbcbc12428a01c86b7b8b,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
a873a33b303c266754138e274bcb835f,0.9985,1,False,False,,True,True,,True,True,,True,True,,True,True,
70deeba9f4974d134dbc64d97bd2fff7,0.9966,12,False,True,,False,True,,False,True,,True,True,,True,True,
414b68c54905f4ec8ee50d51e536ff97,0.9951,4,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True
52ac87abfa970ee890f4bfb7ce0f1337,0.998,1,False,False,,False,False,,True,True,,True,True,,True,True,
0c141cc6426851c4478ff79ed68247f5,0.9995,22,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True
e9bddfa0fc6471131e3412f81bdc6b6d,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
673d2998d72c17887208c2b02e154745,0.9956,14,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True
e35f22c3fc20c83f43ae3892a6f974b2,0.9912,1,False,False,,False,False,,False,False,,False,True,,False,True,
547b0919a99ed883fc7e366881d70e30,1.0,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ca01d9551d2460af70778e62f280ab8a,0.998,10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3f8e2d5b849dc28defc6406bd5304ffc,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
ae815c4df4c6f21bff23c4999800dfeb,0.9976,2,True,True,,True,True,,True,True,,True,True,,True,True,
06e148ad8b35489ea97e51ef733e9550,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
371f00ae446e2e0a412ac4e6dcdacf85,0.9951,5,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
78123af13d385db4ee6a9342283a042b,0.999,1,True,True,,True,True,,True,True,,True,True,,True,True,
a216822e223bbb6baf68503a21bc5d0a,0.9966,11,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False
ff0fc9ae659d05bff51228eb12dc2291,0.9966,3,True,True,,True,True,,True,True,,True,True,,True,True,
baa4a4f4c8d40a784e35ff0313bf0ccb,0.9985,9,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True
51177a17fe0a032b15ab14a0e9135569,0.9976,1,True,True,,True,True,,True,True,,True,True,,True,True,
84fa9606a58e97506922f09083e7087a,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
117d3b82912eec34fc2dd0e5e32afe1f,0.998,9,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
b61c32f858381149fccfdf2f413f8f5b,0.999,1,False,False,,True,True,,True,True,,True,True,,True,True,
b75416c48f46e93a9e3622080cde9b06,0.9941,12,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
346f4cf3bc35393efe4260b2f0b1966d,0.9966,1,True,True,,True,True,,True,True,,True,True,,True,True,
2750b310e92cd153994e7af71d6851e0,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
022ced45e53557d101111cdb41f49f4e,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
f39790ad4b1a813000323022eb1e9567,0.9976,1,True,True,,True,True,,True,True,,True,True,,True,True,
3ef47d732a719a9c649132016afeb5e2,0.9922,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5c92a1870d7469268123d143f0a95910,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
5ceabb76ec2975d9498f124fe62a81e6,0.9951,12,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
9b7c1f4112c3dcad4bcd9ac9caa5caf8,0.9956,20,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True
7e03bedb15626308fa00007db009033d,0.9956,12,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
5b7a288e8ea092f67f03a49612946d43,0.998,24,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7851f5e3ccefb9a300394199f665614c,0.9946,9,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
46220d9e9e76e37d38ea38554c453179,0.998,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
56f41554384fc19d9ef0161b6f0e6791,0.9868,31,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
b8819fef35b3fd387f12387e884e6ae5,0.9907,7,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
824e4de27fdfadaea64e6f954c1448c6,1.0,2,True,True,,True,True,,True,True,,True,True,,True,True,
f91fb95263a6d30aad8042fa60f3d62e,0.9922,0,False,False,,False,False,,False,False,,False,False,,False,False,
a3e5fd03d92b987205cf4bf9b1678aa4,0.9995,2,False,False,,False,True,,False,True,,False,True,,False,True,
caea068037af31671eecefe94eca01ca,0.9976,1,False,False,,False,False,,False,True,,False,True,,False,True,
3d7b139f39141ba112868fcf7236158e,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
32ae6575d9d3e427dc9f898f16f33087,0.9995,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
7377692c0967c99c56f749e092acb30a,0.998,10,True,True,,True,True,,True,True,,True,True,,True,True,
4ef65f8d7f7fe58651a459fc49390ba8,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ebd4d8e08540f7586c3a30987c6ef7b0,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
d2a551b8b71579fa1fd9e5d22100b8ee,0.9961,6,True,True,,True,True,,True,True,,True,True,,True,True,
38907b8ef0546ef8dd587afd52a16f9c,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
db0c288182530edd5066c0881c9665c7,1.0,5,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
cc6afef9ee630eedd003d07f22d62140,0.9946,1,False,False,,False,True,,False,True,,False,True,,False,True,
da380d249b3dd800f5c3e279f7cf917a,0.9961,21,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
961f6d44b23ea979c84941c71bf7da7c,0.998,4,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
8913bd6e6eb2b354098d2f01d9b65391,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
52c544d6ecca1fc0e2adc52b33f7a35b,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
7ba75de333c5db029e78e068dde0fbe8,0.9971,4,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
7c8a44a5a37e7afc0e7ccfddef0dbba5,0.9985,9,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
fe5ba29df5b7470530baf59c3368072e,1.0,3,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
744dbcf4af334c630605fa9000c112ce,1.0,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
57e13b307e96897f55540c6759029343,0.999,1,False,False,,True,True,,True,True,,True,True,,True,True,
2bb677211b22ba770fffa14899f1b01f,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
b62d797963ea269412b16706df6c98e9,0.9922,10,False,True,,True,True,,True,True,,True,True,,True,True,
a5c80d4415d8b64a85a2b498d22ad570,1.0,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
639ec09a97e00f6cd8d780f549ca17af,0.9951,2,True,True,,True,True,,True,True,,True,True,,True,True,
9cc5b63b74154fc7bcdf7e8796e5d2de,0.9976,1,True,True,,True,True,,True,True,,True,True,,True,True,
ad6ed76aeca8371d3d439eb14c33610c,0.9961,7,False,False,False,True,True,False,True,True,False,True,True,False,True,True,True
ddc66d3a76d91f0f401087bf108cc42c,0.9995,3,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
82f3d62aabc8caf816ec2120e9c14bb5,1.0,0,False,False,,False,False,,False,False,,False,False,,False,False,
721bd76a3ab9dec41984c4ec32be845a,0.9985,1,True,True,,True,True,,True,True,,True,True,,True,True,
d628016102970528d40c260b4400c593,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
e8ebb25bac25954fb7adbde26e956cb6,1.0,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
748512e38095cce946336f055623773b,0.999,4,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
935d8a963dc7baf559b479ba9f5a82b3,0.9985,1,False,False,,False,False,,False,False,,False,False,,False,False,
520d89ef4ce2ba808eed3e2d9a310649,0.998,3,True,True,,True,True,,True,True,,True,True,,True,True,
17b1f04511323cb27b539f309522bf6c,0.999,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ab6115f8667efbf773336f71d2ab8f62,0.9966,16,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
d4967db74f90dc58ab34ae78957b3f4c,0.9922,1,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
d7fb1f4207f140fa88ee72eda98f8f29,1.0,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
288e6faee45091ff103a59abecc43dbc,0.9985,1,True,True,,True,True,,True,True,,True,True,,True,True,
c983ca27c4dffb6920f6059c696adbc2,0.9971,11,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False
7fc9d702ba352d52e7931c790a577f39,0.9995,1,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
f93a48c1620894d23f4ad77d07df3c0d,0.9941,8,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
32327bc1b2d1a223d9a447241f2cfb82,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
3b57ddd9849252e883213b71bb3c2f17,0.9961,15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
e0f5ac0f18cc28b90be53aa781a75e97,0.998,2,False,False,,True,True,,True,True,,True,True,,True,True,
6d04a8df8207e9542e849378a1bcf43c,0.9976,10,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
92392a51132c9a52e6656c5819c880c1,0.9995,1,True,True,,True,True,,True,True,,True,True,,True,True,
53303fb50c16833ed95f7bd85950456e,1.0,1,True,True,,True,True,,True,True,,True,True,,True,True,
bbbec58ac7c2e7c7ce1734a34aec1ae8,0.9951,10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
ea4691b2289c15a1b9cb1a8fd5e77902,0.9995,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
e357713de529ed95dc5d315656f58df9,0.999,3,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
